0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Awareness-and-perception-analysis-of-sma.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Business-Agility-Strategy-Peer-to-Peer-.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\FinTech-in-China_s-Capital-Market.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Financial-and-banking-problems-facing-Ro.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Financial-technology-in-Indonesia-disru.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Fintechs-and-their-emergence-in-banking-.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\INVESTIGATING-THE-PERCEPTION-OF-FIN-TECH.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Platinum-Sponsor.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\THE-POTENTIAL-OF-THE-FINTECH-INDUSTRY-TO.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\The-Disruption-of-Fintech-On-Rural-Bank.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\The-Feasibility-of-Blockchain-for-Supply.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\USE-OF-BLOCKCHAIN-AND-ARITIFICIAL-INTELL.txt
0, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\What-Determines-the-Acceptance-of-Crypto.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Analysis-on-financing-difficulties-for-S.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\G20OECD-Effective-Approaches-for-Implem.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Minh-City.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Problems-related-to-the-Financing-of-Sma.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\SHIRIN-IMANBAEVA-_-UTZ-DORNBERGER-UNIVER.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\The-fintech-challenge.txt
1, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Wednesday,-July.txt
2, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\10-40-am-Europe-Panel-Discussion.txt
2, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\A-CROSS-NATIONAL-STUDY-OF-THE-DRIVERS-OF.txt
2, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\A-Framework-for-understanding-_-classify.txt
2, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\A-Policy-Agenda-for-the-Digital-Economy.txt
2, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\A-STRUCTURED-CRITICAL-SUCCESS-FACTORS-MO.txt
2, F:\WorkSpace\25 article clustering\corpus (1)\dataset\corpus\Awards.txt
